codigo;nombre;referencia;categoria;subcategoria;ubicacion;stock;stock_min;unidad;proveedor;coste_unitario;notas;__source;qr_id;qr_url;etiqueta_pdf;actualizado
TAM16x90;Tornillo Allen M16x90mm;TAM16x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM16x90;#inventario?qr=TAM16x90;;2025-10-08T06:06:24Z
TAM16x95;Tornillo Allen M16x95mm;TAM16x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM16x95;#inventario?qr=TAM16x95;;2025-10-08T06:06:24Z
TAM18x100;Tornillo Allen M18x100mm;TAM18x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x100;#inventario?qr=TAM18x100;;2025-10-08T06:06:24Z
TAM18x10;Tornillo Allen M18x10mm;TAM18x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x10;#inventario?qr=TAM18x10;;2025-10-08T06:06:24Z
TAM18x110;Tornillo Allen M18x110mm;TAM18x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x110;#inventario?qr=TAM18x110;;2025-10-08T06:06:24Z
TAM18x120;Tornillo Allen M18x120mm;TAM18x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x120;#inventario?qr=TAM18x120;;2025-10-08T06:06:24Z
TAM18x130;Tornillo Allen M18x130mm;TAM18x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x130;#inventario?qr=TAM18x130;;2025-10-08T06:06:24Z
TAM18x140;Tornillo Allen M18x140mm;TAM18x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x140;#inventario?qr=TAM18x140;;2025-10-08T06:06:24Z
TAM18x150;Tornillo Allen M18x150mm;TAM18x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x150;#inventario?qr=TAM18x150;;2025-10-08T06:06:24Z
TAM18x15;Tornillo Allen M18x15mm;TAM18x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x15;#inventario?qr=TAM18x15;;2025-10-08T06:06:24Z
TAM18x160;Tornillo Allen M18x160mm;TAM18x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x160;#inventario?qr=TAM18x160;;2025-10-08T06:06:24Z
TAM18x20;Tornillo Allen M18x20mm;TAM18x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x20;#inventario?qr=TAM18x20;;2025-10-08T06:06:24Z
TAM18x25;Tornillo Allen M18x25mm;TAM18x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x25;#inventario?qr=TAM18x25;;2025-10-08T06:06:24Z
TAM18x30;Tornillo Allen M18x30mm;TAM18x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x30;#inventario?qr=TAM18x30;;2025-10-08T06:06:24Z
TAM18x35;Tornillo Allen M18x35mm;TAM18x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x35;#inventario?qr=TAM18x35;;2025-10-08T06:06:24Z
TAM18x40;Tornillo Allen M18x40mm;TAM18x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x40;#inventario?qr=TAM18x40;;2025-10-08T06:06:24Z
TAM18x45;Tornillo Allen M18x45mm;TAM18x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x45;#inventario?qr=TAM18x45;;2025-10-08T06:06:24Z
TAM18x50;Tornillo Allen M18x50mm;TAM18x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x50;#inventario?qr=TAM18x50;;2025-10-08T06:06:24Z
TAM18x55;Tornillo Allen M18x55mm;TAM18x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x55;#inventario?qr=TAM18x55;;2025-10-08T06:06:24Z
TAM18x60;Tornillo Allen M18x60mm;TAM18x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x60;#inventario?qr=TAM18x60;;2025-10-08T06:06:24Z
TAM18x65;Tornillo Allen M18x65mm;TAM18x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x65;#inventario?qr=TAM18x65;;2025-10-08T06:06:24Z
TAM18x70;Tornillo Allen M18x70mm;TAM18x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x70;#inventario?qr=TAM18x70;;2025-10-08T06:06:24Z
TAM18x75;Tornillo Allen M18x75mm;TAM18x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x75;#inventario?qr=TAM18x75;;2025-10-08T06:06:24Z
TAM18x80;Tornillo Allen M18x80mm;TAM18x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x80;#inventario?qr=TAM18x80;;2025-10-08T06:06:24Z
TAM18x85;Tornillo Allen M18x85mm;TAM18x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x85;#inventario?qr=TAM18x85;;2025-10-08T06:06:24Z
TAM18x90;Tornillo Allen M18x90mm;TAM18x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x90;#inventario?qr=TAM18x90;;2025-10-08T06:06:24Z
TAM18x95;Tornillo Allen M18x95mm;TAM18x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM18x95;#inventario?qr=TAM18x95;;2025-10-08T06:06:24Z
TAM20x100;Tornillo Allen M20x100mm;TAM20x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x100;#inventario?qr=TAM20x100;;2025-10-08T06:06:24Z
TAM20x10;Tornillo Allen M20x10mm;TAM20x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x10;#inventario?qr=TAM20x10;;2025-10-08T06:06:24Z
TAM20x110;Tornillo Allen M20x110mm;TAM20x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x110;#inventario?qr=TAM20x110;;2025-10-08T06:06:24Z
TAM20x120;Tornillo Allen M20x120mm;TAM20x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x120;#inventario?qr=TAM20x120;;2025-10-08T06:06:24Z
TAM20x130;Tornillo Allen M20x130mm;TAM20x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x130;#inventario?qr=TAM20x130;;2025-10-08T06:06:24Z
TAM20x140;Tornillo Allen M20x140mm;TAM20x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x140;#inventario?qr=TAM20x140;;2025-10-08T06:06:24Z
TAM20x150;Tornillo Allen M20x150mm;TAM20x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x150;#inventario?qr=TAM20x150;;2025-10-08T06:06:24Z
TAM20x15;Tornillo Allen M20x15mm;TAM20x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x15;#inventario?qr=TAM20x15;;2025-10-08T06:06:24Z
TAM20x160;Tornillo Allen M20x160mm;TAM20x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x160;#inventario?qr=TAM20x160;;2025-10-08T06:06:24Z
TAM20x20;Tornillo Allen M20x20mm;TAM20x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x20;#inventario?qr=TAM20x20;;2025-10-08T06:06:24Z
TAM20x25;Tornillo Allen M20x25mm;TAM20x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x25;#inventario?qr=TAM20x25;;2025-10-08T06:06:24Z
TAM20x30;Tornillo Allen M20x30mm;TAM20x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x30;#inventario?qr=TAM20x30;;2025-10-08T06:06:24Z
TAM20x35;Tornillo Allen M20x35mm;TAM20x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x35;#inventario?qr=TAM20x35;;2025-10-08T06:06:24Z
TAM20x40;Tornillo Allen M20x40mm;TAM20x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x40;#inventario?qr=TAM20x40;;2025-10-08T06:06:24Z
TAM20x45;Tornillo Allen M20x45mm;TAM20x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x45;#inventario?qr=TAM20x45;;2025-10-08T06:06:24Z
TAM20x50;Tornillo Allen M20x50mm;TAM20x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x50;#inventario?qr=TAM20x50;;2025-10-08T06:06:24Z
TAM20x55;Tornillo Allen M20x55mm;TAM20x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x55;#inventario?qr=TAM20x55;;2025-10-08T06:06:24Z
TAM20x60;Tornillo Allen M20x60mm;TAM20x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x60;#inventario?qr=TAM20x60;;2025-10-08T06:06:24Z
TAM20x65;Tornillo Allen M20x65mm;TAM20x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x65;#inventario?qr=TAM20x65;;2025-10-08T06:06:24Z
TAM20x70;Tornillo Allen M20x70mm;TAM20x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x70;#inventario?qr=TAM20x70;;2025-10-08T06:06:24Z
TAM20x75;Tornillo Allen M20x75mm;TAM20x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x75;#inventario?qr=TAM20x75;;2025-10-08T06:06:24Z
TAM20x80;Tornillo Allen M20x80mm;TAM20x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x80;#inventario?qr=TAM20x80;;2025-10-08T06:06:24Z
TAM20x85;Tornillo Allen M20x85mm;TAM20x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x85;#inventario?qr=TAM20x85;;2025-10-08T06:06:24Z
TAM20x90;Tornillo Allen M20x90mm;TAM20x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x90;#inventario?qr=TAM20x90;;2025-10-08T06:06:24Z
TAM20x95;Tornillo Allen M20x95mm;TAM20x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM20x95;#inventario?qr=TAM20x95;;2025-10-08T06:06:24Z
TAM22x100;Tornillo Allen M22x100mm;TAM22x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x100;#inventario?qr=TAM22x100;;2025-10-08T06:06:24Z
TAM22x10;Tornillo Allen M22x10mm;TAM22x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x10;#inventario?qr=TAM22x10;;2025-10-08T06:06:24Z
TAM22x110;Tornillo Allen M22x110mm;TAM22x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x110;#inventario?qr=TAM22x110;;2025-10-08T06:06:24Z
TAM22x120;Tornillo Allen M22x120mm;TAM22x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x120;#inventario?qr=TAM22x120;;2025-10-08T06:06:24Z
TAM22x130;Tornillo Allen M22x130mm;TAM22x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x130;#inventario?qr=TAM22x130;;2025-10-08T06:06:24Z
TAM22x140;Tornillo Allen M22x140mm;TAM22x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x140;#inventario?qr=TAM22x140;;2025-10-08T06:06:24Z
TAM22x150;Tornillo Allen M22x150mm;TAM22x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x150;#inventario?qr=TAM22x150;;2025-10-08T06:06:24Z
TAM22x15;Tornillo Allen M22x15mm;TAM22x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x15;#inventario?qr=TAM22x15;;2025-10-08T06:06:24Z
TAM22x160;Tornillo Allen M22x160mm;TAM22x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x160;#inventario?qr=TAM22x160;;2025-10-08T06:06:24Z
TAM22x20;Tornillo Allen M22x20mm;TAM22x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x20;#inventario?qr=TAM22x20;;2025-10-08T06:06:24Z
TAM22x25;Tornillo Allen M22x25mm;TAM22x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x25;#inventario?qr=TAM22x25;;2025-10-08T06:06:24Z
TAM22x30;Tornillo Allen M22x30mm;TAM22x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x30;#inventario?qr=TAM22x30;;2025-10-08T06:06:24Z
TAM22x35;Tornillo Allen M22x35mm;TAM22x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x35;#inventario?qr=TAM22x35;;2025-10-08T06:06:24Z
TAM22x40;Tornillo Allen M22x40mm;TAM22x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x40;#inventario?qr=TAM22x40;;2025-10-08T06:06:24Z
TAM22x45;Tornillo Allen M22x45mm;TAM22x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x45;#inventario?qr=TAM22x45;;2025-10-08T06:06:24Z
TAM22x50;Tornillo Allen M22x50mm;TAM22x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x50;#inventario?qr=TAM22x50;;2025-10-08T06:06:24Z
TAM22x55;Tornillo Allen M22x55mm;TAM22x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x55;#inventario?qr=TAM22x55;;2025-10-08T06:06:24Z
TAM22x60;Tornillo Allen M22x60mm;TAM22x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x60;#inventario?qr=TAM22x60;;2025-10-08T06:06:24Z
TAM22x65;Tornillo Allen M22x65mm;TAM22x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x65;#inventario?qr=TAM22x65;;2025-10-08T06:06:24Z
TAM22x70;Tornillo Allen M22x70mm;TAM22x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x70;#inventario?qr=TAM22x70;;2025-10-08T06:06:24Z
TAM22x75;Tornillo Allen M22x75mm;TAM22x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x75;#inventario?qr=TAM22x75;;2025-10-08T06:06:24Z
TAM22x80;Tornillo Allen M22x80mm;TAM22x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x80;#inventario?qr=TAM22x80;;2025-10-08T06:06:24Z
TAM22x85;Tornillo Allen M22x85mm;TAM22x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x85;#inventario?qr=TAM22x85;;2025-10-08T06:06:24Z
TAM22x90;Tornillo Allen M22x90mm;TAM22x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x90;#inventario?qr=TAM22x90;;2025-10-08T06:06:24Z
TAM22x95;Tornillo Allen M22x95mm;TAM22x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM22x95;#inventario?qr=TAM22x95;;2025-10-08T06:06:24Z
TAM24x100;Tornillo Allen M24x100mm;TAM24x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x100;#inventario?qr=TAM24x100;;2025-10-08T06:06:24Z
TAM24x10;Tornillo Allen M24x10mm;TAM24x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x10;#inventario?qr=TAM24x10;;2025-10-08T06:06:24Z
TAM24x110;Tornillo Allen M24x110mm;TAM24x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x110;#inventario?qr=TAM24x110;;2025-10-08T06:06:24Z
TAM24x120;Tornillo Allen M24x120mm;TAM24x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x120;#inventario?qr=TAM24x120;;2025-10-08T06:06:24Z
TAM24x130;Tornillo Allen M24x130mm;TAM24x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x130;#inventario?qr=TAM24x130;;2025-10-08T06:06:24Z
TAM24x140;Tornillo Allen M24x140mm;TAM24x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x140;#inventario?qr=TAM24x140;;2025-10-08T06:06:24Z
TAM24x150;Tornillo Allen M24x150mm;TAM24x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x150;#inventario?qr=TAM24x150;;2025-10-08T06:06:24Z
TAM24x15;Tornillo Allen M24x15mm;TAM24x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x15;#inventario?qr=TAM24x15;;2025-10-08T06:06:24Z
TAM24x160;Tornillo Allen M24x160mm;TAM24x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x160;#inventario?qr=TAM24x160;;2025-10-08T06:06:24Z
TAM24x20;Tornillo Allen M24x20mm;TAM24x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x20;#inventario?qr=TAM24x20;;2025-10-08T06:06:24Z
TAM24x25;Tornillo Allen M24x25mm;TAM24x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x25;#inventario?qr=TAM24x25;;2025-10-08T06:06:24Z
TAM24x30;Tornillo Allen M24x30mm;TAM24x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x30;#inventario?qr=TAM24x30;;2025-10-08T06:06:24Z
TAM24x35;Tornillo Allen M24x35mm;TAM24x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x35;#inventario?qr=TAM24x35;;2025-10-08T06:06:24Z
TAM24x40;Tornillo Allen M24x40mm;TAM24x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x40;#inventario?qr=TAM24x40;;2025-10-08T06:06:24Z
TAM24x45;Tornillo Allen M24x45mm;TAM24x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x45;#inventario?qr=TAM24x45;;2025-10-08T06:06:24Z
TAM24x50;Tornillo Allen M24x50mm;TAM24x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x50;#inventario?qr=TAM24x50;;2025-10-08T06:06:24Z
TAM24x55;Tornillo Allen M24x55mm;TAM24x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x55;#inventario?qr=TAM24x55;;2025-10-08T06:06:24Z
TAM24x60;Tornillo Allen M24x60mm;TAM24x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x60;#inventario?qr=TAM24x60;;2025-10-08T06:06:24Z
TAM24x65;Tornillo Allen M24x65mm;TAM24x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x65;#inventario?qr=TAM24x65;;2025-10-08T06:06:24Z
TAM24x70;Tornillo Allen M24x70mm;TAM24x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x70;#inventario?qr=TAM24x70;;2025-10-08T06:06:24Z
TAM24x75;Tornillo Allen M24x75mm;TAM24x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x75;#inventario?qr=TAM24x75;;2025-10-08T06:06:24Z
TAM24x80;Tornillo Allen M24x80mm;TAM24x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x80;#inventario?qr=TAM24x80;;2025-10-08T06:06:24Z
TAM24x85;Tornillo Allen M24x85mm;TAM24x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x85;#inventario?qr=TAM24x85;;2025-10-08T06:06:24Z
TAM24x90;Tornillo Allen M24x90mm;TAM24x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x90;#inventario?qr=TAM24x90;;2025-10-08T06:06:24Z
TAM24x95;Tornillo Allen M24x95mm;TAM24x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM24x95;#inventario?qr=TAM24x95;;2025-10-08T06:06:24Z
TAM4x100;Tornillo Allen M4x100mm;TAM4x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x100;#inventario?qr=TAM4x100;;2025-10-08T06:06:24Z
TAM4x10;Tornillo Allen M4x10mm;TAM4x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x10;#inventario?qr=TAM4x10;;2025-10-08T06:06:24Z
TAM4x110;Tornillo Allen M4x110mm;TAM4x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x110;#inventario?qr=TAM4x110;;2025-10-08T06:06:24Z
TAM4x120;Tornillo Allen M4x120mm;TAM4x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x120;#inventario?qr=TAM4x120;;2025-10-08T06:06:24Z
TAM4x130;Tornillo Allen M4x130mm;TAM4x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x130;#inventario?qr=TAM4x130;;2025-10-08T06:06:24Z
TAM4x140;Tornillo Allen M4x140mm;TAM4x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x140;#inventario?qr=TAM4x140;;2025-10-08T06:06:24Z
TAM4x150;Tornillo Allen M4x150mm;TAM4x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x150;#inventario?qr=TAM4x150;;2025-10-08T06:06:24Z
TAM4x15;Tornillo Allen M4x15mm;TAM4x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x15;#inventario?qr=TAM4x15;;2025-10-08T06:06:24Z
TAM4x160;Tornillo Allen M4x160mm;TAM4x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x160;#inventario?qr=TAM4x160;;2025-10-08T06:06:24Z
TAM4x20;Tornillo Allen M4x20mm;TAM4x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x20;#inventario?qr=TAM4x20;;2025-10-08T06:06:24Z
TAM4x25;Tornillo Allen M4x25mm;TAM4x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x25;#inventario?qr=TAM4x25;;2025-10-08T06:06:24Z
TAM4x30;Tornillo Allen M4x30mm;TAM4x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x30;#inventario?qr=TAM4x30;;2025-10-08T06:06:24Z
TAM4x35;Tornillo Allen M4x35mm;TAM4x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x35;#inventario?qr=TAM4x35;;2025-10-08T06:06:24Z
TAM4x40;Tornillo Allen M4x40mm;TAM4x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x40;#inventario?qr=TAM4x40;;2025-10-08T06:06:24Z
TAM4x45;Tornillo Allen M4x45mm;TAM4x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x45;#inventario?qr=TAM4x45;;2025-10-08T06:06:24Z
TAM4x50;Tornillo Allen M4x50mm;TAM4x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x50;#inventario?qr=TAM4x50;;2025-10-08T06:06:24Z
TAM4x55;Tornillo Allen M4x55mm;TAM4x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x55;#inventario?qr=TAM4x55;;2025-10-08T06:06:24Z
TAM4x60;Tornillo Allen M4x60mm;TAM4x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x60;#inventario?qr=TAM4x60;;2025-10-08T06:06:24Z
TAM4x65;Tornillo Allen M4x65mm;TAM4x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x65;#inventario?qr=TAM4x65;;2025-10-08T06:06:24Z
TAM4x70;Tornillo Allen M4x70mm;TAM4x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x70;#inventario?qr=TAM4x70;;2025-10-08T06:06:24Z
TAM4x75;Tornillo Allen M4x75mm;TAM4x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x75;#inventario?qr=TAM4x75;;2025-10-08T06:06:24Z
TAM4x80;Tornillo Allen M4x80mm;TAM4x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x80;#inventario?qr=TAM4x80;;2025-10-08T06:06:24Z
TAM4x85;Tornillo Allen M4x85mm;TAM4x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x85;#inventario?qr=TAM4x85;;2025-10-08T06:06:24Z
TAM4x90;Tornillo Allen M4x90mm;TAM4x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x90;#inventario?qr=TAM4x90;;2025-10-08T06:06:24Z
TAM4x95;Tornillo Allen M4x95mm;TAM4x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM4x95;#inventario?qr=TAM4x95;;2025-10-08T06:06:24Z
TAM5x100;Tornillo Allen M5x100mm;TAM5x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM5x100;#inventario?qr=TAM5x100;;2025-10-08T06:06:24Z
TAM5x10;Tornillo Allen M5x10mm;TAM5x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM5x10;#inventario?qr=TAM5x10;;2025-10-08T06:06:24Z
TAM5x110;Tornillo Allen M5x110mm;TAM5x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM5x110;#inventario?qr=TAM5x110;;2025-10-08T06:06:24Z
TAM5x120;Tornillo Allen M5x120mm;TAM5x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAM5x120;#inventario?qr=TAM5x120;;2025-10-08T06:06:24Z
